"['[AET0_AT0_AD0_AC0_AR0_AP10_AP20__-AA-__ET0_T0_D0_C0_R0_P10_P20__-A-__BL0_ETL0_TL0_DL0_CL0_RL0_PR1L0_PR2L0_-M-_0.3_0.0]', ['deconv_30'], '[4]', '[45]', '[1.0]']","['[AET+_AT+_AD+_AC0_AR0_AP10_AP20__-AA-__ET0_T0_D0_C0_R0_P10_P20__-A-__BL0_ETL0_TL0_DL0_CL0_RL0_PR1L0_PR2L0_-M-_0.138_0.0]', ['deconv_33'], '[4]', '[45]', '[1.0]']","['[AET0_AT0_AD+_AC0_AR0_AP10_AP20__-AA-__ET0_T0_D0_C0_R0_P10_P20__-A-__BL0_ETL0_TL0_DL0_CL0_RL0_PR1L0_PR2L0_-M-_0.172_0.0]', ['deconv_34'], '[4]', '[45]', '[1.0]']","['[AET0_AT0_AD0_AC0_AR0_AP10_AP20__-AA-__ET0_T0_D0_C0_R0_P10_P20__-A-__BL0_ETL0_TL0_DL0_CL0_RL0_PR1L0_PR2L0_-M-_0.256_0.0]', ['deconv_38'], '[4]', '[45]', '[1.0]']","['[AET+_AT0_AD+_AC0_AR0_AP10_AP20__-AA-__ET0_T0_D0_C0_R0_P10_P20__-A-__BL0_ETL0_TL0_DL0_CL0_RL0_PR1L0_PR2L0_-M-_0.164_0.0]', ['deconv_39'], '[4]', '[45]', '[1.0]']","['[AET+_AT+_AD+_AC0_AR0_AP10_AP20__-AA-__ET0_T0_D0_C0_R0_P10_P20__-A-__BL0_ETL0_TL0_DL0_CL0_RL0_PR1L0_PR2L0_-M-_0.061_0.003]', ['deconv_40'], '[4]', '[45]', '[1.0]']","['[AET+_AT+_AD+_AC0_AR0_AP10_AP20__-AA-__ET0_T0_D0_C0_R0_P10_P20__-A-__BL0_ETL0_TL0_DL0_CL0_RL0_PR1L0_PR2L0_-M-_0.159_0.0]', ['deconv_41'], '[4]', '[45]', '[1.0]']","['[AET+_AT+_AD+_AC0_AR0_AP10_AP20__-AA-__ET0_T0_D0_C0_R0_P10_P20__-A-__BL0_ETL0_TL0_DL0_CL0_RL0_PR1L0_PR2L0_-M-_0.178_0.0]', ['deconv_42'], '[4]', '[45]', '[1.0]']","['[AET+_AT+_AD+_AC0_AR0_AP10_AP20__-AA-__ET0_T0_D0_C0_R0_P10_P20__-A-__BL0_ETL0_TL0_DL0_CL0_RL0_PR1L0_PR2L0_-M-_0.099_0.0]', ['deconv_43'], '[4]', '[45]', '[1.0]']","['[AET+_AT+_AD+_AC0_AR0_AP10_AP20__-AA-__ET0_T0_D0_C0_R0_P10_P20__-A-__BL0_ETL0_TL0_DL0_CL0_RL0_PR1L0_PR2L0_-M-_0.137_0.0]', ['deconv_44'], '[4]', '[45]', '[1.0]']","['[AET+_AT0_AD+_AC0_AR0_AP10_AP20__-AA-__ET0_T0_D0_C0_R0_P10_P20__-A-__BL0_ETL0_TL0_DL0_CL0_RL0_PR1L0_PR2L0_-M-_0.148_0.0]', ['deconv_48'], '[4]', '[45]', '[1.0]']","['[AET+_AT+_AD+_AC0_AR0_AP10_AP20__-AA-__ET0_T0_D0_C0_R0_P10_P20__-A-__BL0_ETL0_TL0_DL0_CL0_RL0_PR1L0_PR2L0_-M-_0.106_0.0]', ['deconv_50'], '[4]', '[45]', '[1.0]']","['[AET0_AT0_AD0_AC0_AR0_AP10_AP20__-AA-__ET0_T0_D0_C0_R0_P10_P20__-A-__BL0_ETL0_TL0_DL0_CL0_RL0_PR1L0_PR2L0_-M-_0.225_0.0]', ['deconv_52'], '[4]', '[45]', '[1.0]']"
0.08346501983685307,0.08989722387353215,-0.049052407439810666,0.03583535750308871,-0.05132969844194966,0.2885617063224052,0.003912322197389444,-0.05289303092144813,0.01599366364522951,0.1145913921832583,0.05144184281982406,-0.0034173677523366493,-0.03823668186950999
0.11898992397007338,-0.03693184853430783,-0.07348968052268583,-0.029943564265885084,0.03376062008471978,0.09305150696390052,0.29485979801966283,0.023016158479765427,0.03664805758233485,0.08156336723838428,-0.08012046478760698,0.14598126981552706,-0.009101944841494618
0.15056664965724428,0.030688032788756283,0.2175326952516537,0.05399256125994032,-0.058962623917348723,0.018995273368197927,0.3381618471786138,0.21949295493259469,-0.004525092671892305,-0.07440561088936463,0.039856957282977945,-0.16079033055138275,0.28000656764570014
0.02770023927489002,0.02511220857296305,0.029059178665267225,-0.029496348689431212,0.04088674333394151,0.018995273368197927,0.3352754938884497,-0.01630940886924709,0.07604380273865062,-0.044992990861865916,0.22920165093766648,-0.05192411976101924,-0.015775306234732195
-0.046770115649677035,0.017355692605459123,0.10574674046733393,-0.08351030498716638,-0.08962337965055019,0.018995273368197927,0.0511551293342352,0.4136755065265236,-0.00017895757239012354,0.12975762109292252,-0.10786352214582529,0.06617047632952612,0.07425512279920714
0.2213788608467581,0.030552627476260714,-0.04841642810204171,0.01219078600989763,0.03374817044419568,-0.01116079706346594,-0.11233405895837727,-0.10273075380067702,-0.008412627041612003,0.2276281329069086,0.021339826618510263,-0.11055084919489923,0.0966141552739106
0.0536272364146971,0.18440679012397,0.17950489196790037,0.17286997610120103,-0.11797907056144474,-0.08987093742216555,-0.08652328658280449,0.01429705470149341,0.058193207768926315,0.10581540311285795,0.06735485169400826,-0.11123441140486917,0.07718749864922912
-0.04313867120668248,-0.14554666943154754,-0.005833843975936488,0.03756808685088958,0.016516840271971894,0.09770541372689752,-0.10372313871330488,0.06505095725354118,0.026636983015201596,-0.008048178057789722,-0.1157433161249169,-0.13856810832916053,0.25183263120856625
0.17360497512545167,0.22276612331674386,0.16250053257074557,-0.04043592695326691,0.16701812874067648,-0.06764871519994334,-0.08217798852671342,0.08879021049228372,-0.07025255604925762,0.035761767370885086,0.08711874838748404,0.02053758381768648,-0.06299864608097082
0.04992246149711223,-0.07665204025734482,0.013449779974678907,0.08612215677792534,0.18620923684804155,0.04121749559042015,0.10345922414374947,-0.0195607154716019,0.11800086713543621,0.13488977634084173,-0.14401430230833065,0.33151193602435763,-0.015775306234732195
-0.1051431180344046,0.13854943340533932,-0.07038688476433999,-0.04478206205276905,-0.011959790040482584,0.04121749559042015,0.02540354553571414,0.09744060303849711,-0.013764637912780224,-0.1874217814169487,0.1959849591778475,0.23299586500120661,0.05581769015236103
0.124354269017561,0.2434223355036698,0.3154383742946848,0.08853516985137087,0.04566668272943723,0.19452815082522806,-0.0412425779505712,0.22972029396390928,0.11732379509980548,0.5966279489072758,0.028745746002756492,0.0883926985517483,-0.06032688332103706
0.2298932204431266,0.08079509737684513,-0.06935079159739403,0.10293925441944525,-0.055620449826132616,0.05258469218800463,0.3675752286475214,0.4827732946926047,0.030679806531664213,-0.00024319914153972204,0.35841791068949236,0.004988174408311081,0.17206308419724164
0.15567659256771205,-0.05951203539807458,0.07699586270575517,0.03322278879479849,-0.16184399142209438,0.06568461813339001,0.1904242749679995,0.315072003709521,0.14979156781834568,0.13495465294136674,-0.002446417595853334,0.18813661306527496,0.05528976132716562
-0.11950736560502145,-0.03328432711202984,-0.04238253661756894,-0.07445320255824364,-0.1693800707578819,0.04121749559042015,0.05115534480661988,0.6220271115964289,0.23254453169350792,0.2203906292968887,0.028745746002756502,0.3484307532795172,-0.041810269634959714
0.055137766954315826,0.8108167941879781,0.029314855318995952,-0.17322782587095303,-0.1612341000891137,0.1078841622570868,0.2819783559547214,0.5406022149637508,-0.04803033382703541,0.10208878153251397,-0.049964394355943124,0.31753963464841295,-0.00255531223236651
0.19493945244998104,1.3575887196403649,-0.173204331593512,0.32660472940606994,0.016877074622586904,1.3879361448568317,0.45199542457996034,0.3539631378852549,0.4484122281123914,0.8605560053167313,0.3824027117196102,1.8209590011240826,0.04390497995757174
0.24465100498126907,1.0774719051606505,0.46699909622662855,0.39254153616052856,0.4481482937453427,1.4575239889386944,0.501433719141001,0.7166167191854429,0.7875013113005473,0.9584103257130874,0.16789217072378157,1.631689316050199,-0.0012204963972659959
0.20323311673192007,0.4948529946083492,0.11809127233524672,0.26029787881190064,-0.01774237731199749,0.1836731252005903,0.008177856650365013,0.2523041589072728,0.27856829854405496,0.39805127386574146,0.22439299984774913,0.6667482265965562,0.10631089855799694
0.21716167467220318,1.5738951742178728,0.23483670397024506,0.14752828841803367,0.3954541947255877,0.326805031905209,0.2992283022394239,0.36821192446308676,0.3848526719961451,0.021091278182989576,0.00840860802878441,1.5984254693554216,0.27801021797006265
0.15320931885164607,4.375439353788558,0.15142419683583533,-0.11673990773447562,0.16452387810635483,3.4184255278668716,0.8712437840324792,0.9225595843023962,1.118209569154229,1.7380561391516223,1.1559961290986471,3.7566420348709397,0.3067531726597187
-0.10886654512047392,1.3547300630829433,0.20831819692191442,-0.1370770457084477,0.18358835897248246,3.5373277921935773,1.2975341588917908,1.315015351120463,2.37140683389641,2.8404058474253424,0.8180200723627582,3.6039271469060066,0.2876180052823432
-0.14694489328444726,-0.05185416403948248,0.5688812152859067,-0.08658383730281177,-0.12322725067747847,0.678927239072622,0.524157540992012,0.3059333549774737,0.9140331417055093,0.6579736309298332,-0.1458993865565808,0.4167828313756317,0.11474986678031934
0.0786673222753713,0.3410449744316775,0.42564453655303985,-0.0564818211014979,0.3104576679324336,0.12786148415856138,0.25905109643307467,0.30171637040956434,0.10938994689036383,0.4213708212510533,0.04544713308898263,0.0068086986962058015,-0.06542056498449753
-0.04412744645527525,0.4022898639843646,0.20653728694737356,0.07871623739367914,0.24013477565113048,0.18142822487984267,-0.101235758665646,0.018629441770094304,-0.029850935121275797,0.07066196230090989,0.4063114613743284,-0.08500136760787919,-0.03669024464937802
0.23244738803554107,0.08926423721232268,0.0647802082676941,-0.07633828680649377,0.5099824756924956,0.12786148415856136,-0.19104419931707695,-0.04057701911862114,-0.0480303338270354,-0.06505111075636305,-0.02274480175343669,-0.03252427104616953,-0.01603679923524199
0.12170060286584802,0.3648097709031611,0.3447833352899979,0.010003227222019018,0.2947926772835533,-0.08987093742216555,-0.14924242406703425,-0.009232500619562099,-0.07025255604925762,-0.1874217814169487,-0.09352109390269467,-0.002368200614505689,0.016350802569755095
0.062444319652911084,0.13376499415532778,0.5545048849739869,-0.058366905349748054,0.66947199407612,0.018995273368197927,0.020809186795504052,-0.23472583114794257,-0.05207315734349802,-0.06807611892669363,-0.16623652453055288,0.0250532912498795,0.01286567449713555
-0.0053770085719699635,0.29343368062299385,0.04588524541026968,0.1789020703597932,0.4719018441954857,-0.06764871519994334,-0.05396105657364975,-0.04068084987375559,0.06083587696332808,-0.038942558595277926,0.06748773696805513,-0.10722358983010141,-0.08060269802581911
0.012360471681202134,-0.14155877393577893,0.8476658973487544,-0.04043592695326691,0.5527463515397677,0.018995273368197927,0.14102121395965955,0.0480393316594737,-0.05207315734349802,0.1015563428383981,0.17465048185331805,-0.10722358983010141,-0.038706092394871834
0.11476409400696362,0.13433823543582402,0.26044081292207183,0.05615030052815278,0.39873028344575945,-0.036304196700884264,-0.1374774585957956,-0.23472583114794257,-0.01027138209345534,0.10609960310728178,0.2631795546697095,-0.13856810832916053,-0.034231445714757516
-0.038078682494083756,-0.22898667664647862,-0.11790486152442979,-0.02821083491808419,-0.06051385996751837,-0.08987093742216555,0.14720013787239236,-0.156015690789243,-0.07025255604925762,0.05799964329164654,0.13949704104137003,-0.16079033055138275,-0.10312785874079086
-0.07516675191571145,-0.02797457542995045,0.20689407628101952,-0.07305304823618278,-0.1580298100722692,-0.014081974478662041,-0.011401696377455448,-0.06091415709259325,0.04885920523742382,-0.05633334840436298,0.059553888758613484,-0.088328626972677,0.027546703968947303
0.20187596130886543,-0.08770190453564972,0.09039649182084286,0.29164239731095976,0.17171905808531565,0.018995273368197927,0.09454333699771189,0.22420011668603843,0.039290726776736624,0.1718632244622942,0.06389918681470454,0.0461385513941769,-0.009833674915401113
0.1630284577216083,0.0006278041255736018,0.048806422825465816,0.37229167614825953,0.008215624769147454,0.17230592860300584,0.27263757579744063,0.23461383358905893,0.12345972011353214,0.3254745828668044,0.022696982041565002,0.12767106526024904,-0.060928314617094054
-0.02554523277801207,-0.0514472936180099,0.5043546769117394,-0.00787369694411211,0.14700714314853347,0.06462816588003757,0.3578163462812642,0.11194972197362833,0.21234860900242103,0.3082879425329502,0.12675693116848222,0.10138653547378867,-0.00923224361934412
0.14680545509914805,0.37484864559169956,-0.04211589858092627,0.1552363266031634,0.09256603242464827,0.19863777630781937,0.37819865982161516,0.683583136620735,0.06083587696332808,0.24693314986376436,0.2624700075013644,0.15505208010289356,-0.039643381653994225
-0.169063284751535,-0.14176944679784106,0.13752660435869518,0.032527923983869715,0.27691512935035567,-0.01116079706346594,-0.05396105657364975,-0.06791071604291252,0.12345972011353214,-0.151814583778178,0.021339826618510256,-0.08208019019268308,-0.010180503327866047
-0.10250044884000281,0.029038621114005833,0.013183571488155918,-0.046579985248484036,0.028227335308199583,0.14835097703298272,0.0895306662034664,0.04137959281751193,0.08476156509065072,0.05900149251112435,-0.08752638417185324,-0.11634588610693829,0.041994349325335356
0.13656645006525348,-0.13197551405158692,0.060519929905095984,0.08806129525652537,0.027233556974525147,-0.08987093742216555,-0.09567568334575295,0.0334457446080703,0.05025935955948467,-0.012776648857611426,0.08659081956228862,-0.16079033055138275,0.21668407858071892
0.04945305097175039,0.15899997212515118,-0.057013747722026636,0.015449695383801816,0.2593603860040142,0.018995273368197927,-0.16882197709485472,-0.08903176815944301,0.13082825497002762,0.014174044164432499,0.05706650871095463,-0.13856810832916053,0.12059927257077753
-0.12472267106222504,-0.023066819508005567,0.20075992263721898,0.10618663973193508,0.5570461975456589,-0.014081974478662041,-0.03173883435142752,-0.156015690789243,0.0925197355393098,-0.1525372401854632,-0.11574331612491694,-0.01630126842370931,-0.1455564554397415
0.27141348109720725,0.32027051873652,0.0741021773633334,0.12321473606847357,-0.05325783687729013,-0.036304196700884264,0.26394614264184735,-0.0464724079632487,0.008457584309441992,0.5411684155989532,0.11746592753598585,-0.11634588610693829,0.07076154969154864
-0.16248433369693754,-0.031957514945975096,0.34097065192664144,0.02034323500895157,0.07135993678489015,-0.036304196700884264,-0.12526527754810318,0.09187280122314784,0.19812703695576914,0.1095940218029742,0.15842296936193737,0.258353416323233,-0.11142152302273002
0.10615665258443714,-0.06373637847477219,0.3636134346959544,0.3729297940292809,0.04660904698418985,-0.06764871519994334,-0.05052078319779231,0.03227693568928299,0.039290726776736624,-0.0382199021879928,0.029633490900449387,0.20597512366934695,0.10227798234229929
0.32530918806832715,0.28479091113583305,0.2648061150583919,0.2535524786698543,-0.015600004997712065,-0.036304196700884264,-0.07429819454762185,0.08463380579328263,0.0649455024459194,0.10137650904166332,-0.06341907770138086,0.05616043515499637,0.02211116848133664
-0.12472267106222504,0.0018926470001835868,0.008323255594359622,-0.023959994152607706,0.4904912340189819,0.04121749559042015,0.03228516312083738,0.0029796804281304132,-0.029850935121275797,-0.05633334840436299,-0.05737031374018937,-0.029701897538797026,-0.053048520638002465
0.15936191356797202,0.20984182750946864,0.0789624932571297,0.19259511897828807,0.1828159305175227,-0.06764871519994334,-0.08217798852671342,-0.09013293826513473,0.052118114611328,-0.1874217814169487,0.041676964592482345,-0.1385681083291605,-0.16979452540745754
-0.08664432289825169,-0.16891020835665066,0.07896249325712966,0.6304532107297427,0.5002292999280507,-0.023204270755498888,0.2671620531167455,-0.08794264097826172,0.013809595180610219,0.014174044164432499,0.31683721515863505,-0.088328626972677,-0.00011105374088558421
0.119087871174163,0.14961312642898683,0.1910933450799765,-0.0013069088091418762,0.29939107862173037,0.008140247743560178,0.026688222263650068,-0.14150938169954302,-0.004369803525149389,-0.12164285964797493,0.0004747598193427664,-0.1163458861069383,0.18567652444310356
0.019043253490934057,-0.13324751908578583,0.04452808998721492,-0.028210834918084196,0.20301010305224265,0.15008370638078358,-0.13267119693234938,-0.18115909042666128,0.11732379509980548,-0.08648941883602684,-0.09233264583529947,0.06742154272923585,-0.11142152302273002
-0.15242324466722548,0.02309187425618181,-0.04211589858092627,-0.005988612695861981,0.12257713170517384,-0.014081974478662041,-0.16882197709485472,0.07348846131390527,0.07434033683355022,0.05300227291136233,0.03678342496733251,-0.16079033055138275,-0.10696141678575527
0.02594531497818115,-0.014294563650043494,0.0069531891838147,6.097034979469908e-06,0.2834286190469012,-0.036304196700884264,0.21562172883576786,-0.18516991200142902,-0.09247477827147985,0.2779070617452852,0.2839861031690435,-0.16079033055138275,-0.058380475803596885
0.0762886270897991,0.09185098394563242,0.23897398477732226,0.18952158666264277,0.29726471696485174,-0.06764871519994334,-0.052015153043866905,0.0331505202519467,0.04885920523742382,-0.042313873972044926,0.023224910866760397,-0.16079033055138275,-0.1401887233889433
0.1223841650758179,-0.1331436883306514,-0.07346041707998534,-0.06436161508058952,0.18455379166930763,-0.036304196700884264,-0.01639906675773968,0.042143942814846264,-0.07025255604925762,-0.10871164105824907,-0.1458993865565808,-0.088328626972677,-0.02344271861948821
0.1028171124990615,-0.06736476656167759,-0.08664731232343995,0.12920944579931504,0.4281168978558551,0.2367276949489249,-0.05396105657364977,0.15211132371090136,0.12756934559612343,0.09051041490919282,-0.027742172133720898,0.033938212932774166,0.11460456283993609
-0.11224485234045407,0.018705980725967377,0.051368370185558655,0.04125245138705241,-0.018700464259422088,-0.08987093742216555,-0.05396105657364975,0.06043922136110679,-0.025808111604813177,0.10154068913985886,0.04356204884073249,-0.001684638404535753,-0.006208960947469049
-0.01575262951672707,-0.06736476656167759,0.34643743283228756,0.18777594632735162,0.19903195732130483,-0.014081974478662045,0.07524229219068582,-0.10363739813535688,0.2525218535949824,0.022107892373874137,0.16712116756871329,-0.1385681083291605,-0.1253500809630131
0.044913520639695836,-0.040412986146858246,0.1380416221964004,0.26342546535789607,0.2703698702930055,0.1500837063807836,-0.019865089152440098,0.01584140180009839,-0.029850935121275797,0.08022186551386874,0.04473758592063746,0.04900824281990262,-0.06697707857828557
0.11476700239563707,-0.04521924781030447,0.09982756005629717,-0.12967112632420147,-0.008389294362784735,-0.06764871519994334,0.185056297970177,-0.0580045056235172,0.1663363362728597,-0.1651995591947265,0.15842296936193737,-0.05192411976101922,-0.14757230318523532
-0.15242324466722548,-0.17491913438428724,0.26620887779379,0.020996859716204734,0.10575144101352715,-0.014081974478662041,-0.19104419931707695,-0.052893030921448085,0.299059399536691,0.202019294893958,0.13256053218248573,0.07410432453896774,0.22024598331791698
0.006112034901208204,0.154148398006404,-0.02560904082534007,-0.042139392858367326,0.013875982046527824,0.12612875481076047,-0.03362391859967766,-0.23472583114794257,-0.025808111604813177,0.048708639659150184,-0.16623652453055288,-0.051924119761019266,0.07662874852061552
-0.0460125307035254,-0.17071750501688548,0.04969416772315869,-0.14188330737189397,0.24282716725784945,-0.04542649297772111,0.07524229219068582,0.017302387978287606,-0.01376463791278023,-0.13385504069566742,0.2926260779330283,-0.16079033055138275,0.2075519182528609
0.39445412301848787,0.15897857526412176,0.3157473760838928,0.4369859806049727,0.07845436702415891,-0.036304196700884264,-0.19104419931707695,-0.10645977164272939,-0.01376463791278023,-0.10871164105824908,0.3048511699682109,0.10549616095638001,-0.14757230318523532
0.014815968507865509,0.12030358847219588,-0.14806093195609366,0.17242326774617353,-0.12773610445589945,-0.036304196700884264,-0.13267119693234938,-0.04407594768323414,0.11395804361897359,0.2810337769526915,0.1830537405881216,0.015477595105087744,-0.03240272555008827
0.057074653832205974,-0.16891020835665063,-0.08968792957136613,0.05475014620609193,0.13040222401660126,-0.04542649297772111,0.07430500293156343,-0.02956963859353417,0.15772541602778728,-0.0779823293460889,-0.023528715895995134,-0.1385681083291605,0.2308672394045941
-0.15435081266869352,0.08693244460904508,0.2794700629959187,0.03392807830593058,0.028188261880614244,0.04121749559042015,-0.19104419931707695,-0.07961967000625685,0.13550319380556505,0.3845982756627369,0.12038710495118193,-0.088328626972677,0.20789874666532576
-0.1340136746947214,-0.16591980745540372,0.1576726336158293,0.015449695383801802,0.02845428052802334,-0.036304196700884264,-0.08217798852671346,-0.08393181940349399,0.22619000589016894,-0.1874217814169487,-0.1809489966133944,0.10549616095638001,-0.057882624829556126
